path,label,label_encoded,entropy,fractal_dim,gabor_mean_1,gabor_mean_2,gabor_mean_3,gabor_mean_4,gabor_mean_5,gabor_mean_6,gabor_mean_7,gabor_mean_8,gabor_var_1,gabor_var_2,gabor_var_3,gabor_var_4,gabor_var_5,gabor_var_6,gabor_var_7,gabor_var_8,glcm_contrast,glcm_energy,glcm_homogeneity,hist_bin_0,hist_bin_1,hist_bin_10,hist_bin_11,hist_bin_12,hist_bin_13,hist_bin_14,hist_bin_15,hist_bin_2,hist_bin_3,hist_bin_4,hist_bin_5,hist_bin_6,hist_bin_7,hist_bin_8,hist_bin_9,kurtosis,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,mean,skew,std
C:\new project2\OS Collected Data\Normal\Normal 353.png,Normal,1,6.68870696121637,1.48450025912809,34.2995319357889,228.945457655892,18.4263288498946,108.733587527945,69.8970312595731,588.419181881766,22.6218673810265,146.188655769625,3619.74317393021,132443.480535909,806.732332697325,37486.5147664278,51346.1179786235,2602764.41156998,1194.62745642689,55557.8384736713,0.293750826004421,0.21918646899631,0.939965678515074,0.375411987304688,0.0569000244140625,0.0688018798828125,0.033660888671875,0.018096923828125,0.0063629150390625,0.00091552734375,0.00390625,0.0768890380859375,0.0568084716796875,0.0555877685546875,0.045562744140625,0.04345703125,0.037445068359375,0.062225341796875,0.0579681396484375,2.01116098374068,0.0785301,0.1311924,0.08650319,0.2400892,0.5281283,0.3995457,0.1510995,0.1545718,0.606227,0.2422912,67.0262451171875,0.615429554313656,65.6442091980859
C:\new project2\OS Collected Data\Normal\Normal 355.png,Normal,1,7.33113720083728,1.40617776449746,33.9782084257739,329.127905354934,17.482274436868,104.458736553252,76.1432115233596,553.977192363499,18.2669101350975,113.859367106251,4420.1836288633,373462.303466614,530.732187842831,28504.3182030833,67810.5632280941,2354140.57628558,621.757983394745,32220.6380608848,0.27908938268935,0.157600793552575,0.942618913741967,0.26544189453125,0.0477752685546875,0.06304931640625,0.0729827880859375,0.04241943359375,0.018890380859375,0.001251220703125,0.0078125,0.08636474609375,0.0794219970703125,0.0882415771484375,0.0476226806640625,0.0353851318359375,0.054443359375,0.0450286865234375,0.0438690185546875,1.93108249527017,0.04732829,0.107579,0.07636514,0.2694163,0.6422935,0.5032425,0.1687098,0.1412312,0.3968602,0.1899177,82.6668701171875,0.4676442630649,68.7809944265071
C:\new project2\OS Collected Data\Normal\Normal 356.png,Normal,1,7.25094131906604,1.47607093813323,36.129535803478,293.772619346334,20.6556971016471,120.672749569094,79.0449479675554,586.193197760291,20.4721522857007,127.786719945162,4219.22898138053,244249.068771525,723.981370160745,35676.2386730646,70026.9080688034,2322514.90737924,760.090874478168,38294.4703633075,0.275864361063053,0.188665906089316,0.938462382900464,0.335586547851562,0.055145263671875,0.064208984375,0.06951904296875,0.0637359619140625,0.02032470703125,0.0041961669921875,0.003997802734375,0.0399169921875,0.0389404296875,0.0600738525390625,0.04400634765625,0.052154541015625,0.05194091796875,0.039459228515625,0.056793212890625,1.6527866728615,0.06604934,0.1196727,0.08733283,0.2598271,0.6133752,0.4696634,0.1562706,0.1507617,0.4671367,0.2097609,83.1938018798828,0.354369155999042,73.2467042984292
C:\new project2\OS Collected Data\Normal\Normal 358.png,Normal,1,7.18021179548544,1.4509530257084,60.0093042446043,492.132550744832,17.6974404140842,97.1200470442045,52.4187213826636,391.715304547622,19.9093485730127,128.371603987115,36116.4459026239,1473307.25980475,506.913312790246,19870.775145122,33540.8284212968,1103330.50549264,599.024905815803,35899.0969286392,0.278957612456747,0.164277954610203,0.940143791922406,0.302520751953125,0.040130615234375,0.06329345703125,0.065338134765625,0.052398681640625,0.02093505859375,0.004302978515625,0.019775390625,0.0517120361328125,0.0531768798828125,0.078643798828125,0.06719970703125,0.039581298828125,0.047576904296875,0.0437164306640625,0.0496978759765625,1.92383508579403,0.04659436,0.09533054,0.06698956,0.2400088,0.6793674,0.4341957,0.142738,0.1322528,0.4565349,0.1740524,85.8523406982422,0.434065900663006,73.4389917761634
C:\new project2\OS Collected Data\Normal\Normal 359.png,Normal,1,7.2196803164376,1.46066932919961,32.682046110953,216.88946374356,18.899581997703,104.220049467003,66.0863530823437,531.02493430231,23.5903973833084,158.718198442826,2472.20024463956,85101.2224868874,535.593108656851,23361.3219817695,38202.1192213355,1758405.45667825,1224.99545261777,58256.6784868,0.21900561082276,0.165070725097079,0.942786147205001,0.306640625,0.02691650390625,0.066314697265625,0.0540008544921875,0.0337677001953125,0.01751708984375,0.0013275146484375,0,0.06695556640625,0.0882110595703125,0.055877685546875,0.063079833984375,0.0627288818359375,0.0536041259765625,0.036102294921875,0.06695556640625,1.8212553299247,0.07717975,0.1399092,0.09664796,0.266474,0.592519,0.4382196,0.1719885,0.1755033,0.4779074,0.2494542,79.0266723632812,0.39666041536511,66.722244176568
C:\new project2\OS Collected Data\Normal\Normal 36.png,Normal,1,7.12498376873531,1.45185474408943,36.4785951201425,307.543462450039,16.3338630383485,92.8591120100481,22.4490304529403,155.117488851789,19.0084515118322,113.775656505688,4512.77161152015,227433.737942974,479.52445394785,20914.5836791394,2484.20247940288,99874.1039243829,780.875980337741,28657.3295618066,0.129412455545944,0.166760547384795,0.947710649649974,0.252609252929688,0.0557861328125,0.0672149658203125,0.0540313720703125,0.0267791748046875,0.004974365234375,0.0008087158203125,0,0.116836547851562,0.08966064453125,0.0789031982421875,0.06707763671875,0.0496978759765625,0.0379180908203125,0.0402069091796875,0.0574951171875,1.97052196069789,0.0584059,0.1107784,0.08142874,0.2501409,0.5916436,0.4876353,0.1752126,0.154585,0.4758562,0.2150587,75.0269927978516,0.504618733324154,62.766901900679
C:\new project2\OS Collected Data\Normal\Normal 360.png,Normal,1,6.82465195269287,1.4385286801091,43.7265102192225,350.750563814184,19.1438598067604,112.004845957364,74.5951172737064,550.21521133698,19.595744699572,120.007778410647,7717.78100737707,374287.822009824,666.492050032867,30705.0798059171,66322.0858143031,2252004.80839625,792.002770841909,35235.6485594021,0.283755136245675,0.216141604351501,0.943545868240066,0.380706787109375,0.0440673828125,0.0725555419921875,0.074920654296875,0.02813720703125,0.0068359375,0.0044403076171875,0.00390625,0.0625152587890625,0.06207275390625,0.03466796875,0.041961669921875,0.046051025390625,0.04107666015625,0.0436553955078125,0.05242919921875,1.79778790980212,0.07413494,0.1330387,0.09048451,0.2591486,0.5395872,0.4531208,0.1537782,0.1645828,0.5423306,0.2452119,73.2596435546875,0.519856111991371,70.7488424042239
C:\new project2\OS Collected Data\Normal\Normal 361.png,Normal,1,6.46267327813688,1.48685259528947,43.2897241284764,424.768981751896,17.6242282984907,116.219764032687,78.5597592663891,530.687047646163,18.3382088268374,119.341727359175,9269.12983058027,731515.7194451,962.9613703586,43960.5897824538,79872.2633875674,2215611.40330895,1275.66735254197,47917.6137830409,0.273040281982891,0.302324597718584,0.944149501615393,0.489700317382812,0.0474090576171875,0.0516815185546875,0.041961669921875,0.020782470703125,0.0142669677734375,0.0047149658203125,0.0119476318359375,0.0355377197265625,0.0549468994140625,0.027130126953125,0.05108642578125,0.033203125,0.0297088623046875,0.0368499755859375,0.049072265625,2.49333404036742,0.04811509,0.0973253,0.05682176,0.1959413,0.498165,0.4125081,0.1084024,0.1228028,0.688997,0.1634354,61.2588653564453,0.912567810747992,70.6767991560971
C:\new project2\OS Collected Data\Normal\Normal 362.png,Normal,1,6.65999406553069,1.46408809858764,36.811743526804,380.591390664417,16.5697161035114,112.268787842276,49.5152718953999,380.565273655562,17.2365957107079,109.143170936792,6843.08990615631,718400.301411076,614.006989231708,36790.043280462,27506.0727557952,1059117.59000053,782.381038519817,35617.0596142581,0.182074517613418,0.269034612559563,0.950133641829894,0.439193725585938,0.0570831298828125,0.06439208984375,0.065521240234375,0.058319091796875,0.02423095703125,0.0022430419921875,4.57763671875e-05,0.04364013671875,0.0523223876953125,0.0318145751953125,0.01947021484375,0.022491455078125,0.041015625,0.0334930419921875,0.0447235107421875,1.76140049670758,0.03849193,0.08378456,0.05697786,0.2179523,0.5425759,0.4316842,0.1216823,0.1207074,0.6380662,0.1533089,70.8933563232422,0.624321954193001,74.8968813411457
C:\new project2\OS Collected Data\Normal\Normal 363.png,Normal,1,6.89233780484349,1.44925515818606,40.9681167869341,385.692476916576,17.328012242215,108.344589757651,70.2997258085411,589.525304657275,18.1390628759234,122.864256891669,8482.13550521349,538211.436283126,662.728769334396,28579.8826298078,56391.0133322818,2580760.48018488,925.066138503231,43064.0982609188,0.29359899137351,0.241463622119495,0.945425394887326,0.4149169921875,0.05194091796875,0.0495147705078125,0.0550537109375,0.0487213134765625,0.0301055908203125,0.0118408203125,0.0040435791015625,0.057952880859375,0.0489959716796875,0.0447235107421875,0.0363616943359375,0.0400543212890625,0.045257568359375,0.0258941650390625,0.0346221923828125,2.02845555520076,0.03509621,0.08138479,0.05806386,0.2149483,0.5650682,0.4281293,0.1162595,0.1125387,0.6272994,0.1424361,71.4014739990234,0.706184483066751,74.1092615515152
C:\new project2\OS Collected Data\Normal\Normal 366.png,Normal,1,5.90849958800363,1.48498399452344,40.9452455162159,298.092842902061,14.609868961367,76.8286124209624,23.2098273824134,141.371325945044,13.8327210834272,74.0180582546429,8241.23991227646,380986.500906221,861.620806155637,21090.0845907175,6070.12182344361,180256.208549657,585.753326448856,17806.4125760361,0.127770944468474,0.288890568620222,0.954321462434034,0.443008422851562,0.0698394775390625,0.0410308837890625,0.0395050048828125,0.0268707275390625,0.006256103515625,0.0004119873046875,9.1552734375e-05,0.0527191162109375,0.046783447265625,0.0571136474609375,0.0515594482421875,0.0298309326171875,0.0275726318359375,0.0553741455078125,0.052032470703125,2.21633449209285,0.04745262,0.08524764,0.06062669,0.1626246,0.3992783,0.2881444,0.106709,0.1123861,0.8193985,0.1499235,58.9998779296875,0.803120380767123,65.1924793022959
C:\new project2\OS Collected Data\Normal\Normal 367.png,Normal,1,7.12536408861634,1.42970053898533,28.9461730464676,269.787327733485,16.3476832999086,98.0397810004299,49.8335518194586,378.890441697202,16.8568988351952,108.613414825023,3355.23151974866,252624.740667958,412.386592404045,19096.0449653876,27056.3348696567,1034473.04521192,459.984623422763,24015.2317636103,0.160999585495963,0.172257559372071,0.955590428031916,0.293136596679688,0.049072265625,0.0774993896484375,0.0588531494140625,0.0394287109375,0.00439453125,0.0004425048828125,0,0.061279296875,0.0653533935546875,0.0902099609375,0.0330047607421875,0.0516815185546875,0.0600433349609375,0.0508880615234375,0.0647125244140625,1.69231981296741,0.03918371,0.09947964,0.05931298,0.2401026,0.636394,0.479321,0.1550763,0.1323021,0.4707312,0.1717987,79.9202728271484,0.324713693414928,66.7139993441051
C:\new project2\OS Collected Data\Normal\Normal 368.png,Normal,1,6.53166379657039,1.4708428604162,36.3680558874532,304.494055251126,16.9790054784334,105.179038757995,65.3503852747422,464.820925077202,16.9262700473954,102.757764949232,5933.23924091215,323511.091273999,694.072203909335,28967.0834324104,45141.4222401079,1429657.0945527,662.975579827295,25725.645247229,0.19454315948193,0.254487121691704,0.951639551694861,0.396957397460938,0.0792388916015625,0.064422607421875,0.0454864501953125,0.0209197998046875,0.0094757080078125,0.0024261474609375,0,0.05316162109375,0.0523529052734375,0.036224365234375,0.0393829345703125,0.0421295166015625,0.045623779296875,0.047088623046875,0.0651092529296875,1.87469798289886,0.05945167,0.1054322,0.07348041,0.2179989,0.4910763,0.3727999,0.1439982,0.1320186,0.6920414,0.1876305,65.6583099365234,0.603103091430641,68.2431917440659
C:\new project2\OS Collected Data\Normal\Normal 369.png,Normal,1,5.63483297650087,1.47978242037563,34.7766270259307,290.003120208658,13.2231027059318,76.0396990896546,51.9387922340285,340.282959420983,14.1535633151133,87.5760431740371,6757.19744932236,353407.231630063,512.679237656419,17969.0779588426,48537.0032011502,1166028.37952824,835.254666482431,34940.9046097209,0.205309256055363,0.352248818910973,0.957377813707182,0.529266357421875,0.053466796875,0.0296630859375,0.030303955078125,0.04132080078125,0.02606201171875,0.017364501953125,0.0141754150390625,0.0421142578125,0.0234375,0.0171966552734375,0.0193023681640625,0.024505615234375,0.0448455810546875,0.05194091796875,0.0350341796875,2.41368610669562,0.03032279,0.05895217,0.04586871,0.1712676,0.3835501,0.3501,0.1017267,0.09139866,0.8159239,0.1002707,60.0866851806641,0.947569212643475,77.2945620689089
C:\new project2\OS Collected Data\Normal\Normal 37.png,Normal,1,7.02720387242626,1.44917644919766,35.2682340758526,307.049186660656,20.0813452875771,126.169404102301,62.3686649017578,514.171517373429,18.1300793704206,116.02232676589,4274.78659448978,307163.557705012,880.265623271888,39265.9923643856,35645.4763790682,1695094.14242219,1082.58193319542,48547.098215862,0.215841037701845,0.201005800757437,0.943256376932922,0.347152709960938,0.05670166015625,0.0493011474609375,0.049713134765625,0.027679443359375,0.01483154296875,0.0020599365234375,0.0001220703125,0.076995849609375,0.071868896484375,0.06805419921875,0.0396270751953125,0.0573577880859375,0.04156494140625,0.037567138671875,0.0594024658203125,2.02827343235818,0.05982563,0.104597,0.08278932,0.2468079,0.5738217,0.4192966,0.14926,0.1378538,0.5798914,0.1872827,69.6286926269531,0.613285448549883,66.3092436596149
C:\new project2\OS Collected Data\Normal\Normal 372.png,Normal,1,5.78056588527706,1.46922993699604,47.8349768405595,347.191423420978,13.8587231099894,69.1267133940903,24.9677422650364,151.60125089936,19.1761117836531,112.441930903383,23527.5839057945,656128.307613665,645.651682375827,14294.4191768408,6482.73506576791,186031.405631077,2189.69212068434,57051.1409655526,0.205623302936371,0.300858942605994,0.954821656956287,0.481338500976562,0.0425262451171875,0.0635986328125,0.0550689697265625,0.02252197265625,0.0107269287109375,0.0030517578125,0,0.0329742431640625,0.0538482666015625,0.0390777587890625,0.0426483154296875,0.0208740234375,0.023712158203125,0.0423431396484375,0.0656890869140625,1.99552989340341,0.03827095,0.06316782,0.04557335,0.1195696,0.3221164,0.2501014,0.07803386,0.08470859,0.886603,0.1119464,64.8027496337891,0.755811103804754,68.0139315346724
C:\new project2\OS Collected Data\Normal\Normal 373.png,Normal,1,6.59124097772652,1.47262093559403,33.6113825330137,317.363166812272,17.1056079386498,114.481092331161,57.966009808567,461.057707409742,17.0957529143004,111.82456429837,5394.17422345953,351690.48334837,682.692132397902,39546.7800106639,32051.7332840227,1222412.39635875,767.044155004412,37309.7049492532,0.19072463115148,0.262259785627747,0.949529025652336,0.442596435546875,0.0436859130859375,0.06134033203125,0.0797271728515625,0.0421600341796875,0.0193939208984375,0.0042266845703125,0.00042724609375,0.0423736572265625,0.0435333251953125,0.028564453125,0.02978515625,0.0525054931640625,0.0537109375,0.024749755859375,0.031219482421875,1.80209144317318,0.04107976,0.08719318,0.05441166,0.2108734,0.556642,0.4007611,0.1185852,0.1131478,0.6502951,0.1518988,70.1165161132812,0.606439683907431,73.6213834373335
C:\new project2\OS Collected Data\Normal\Normal 374.png,Normal,1,7.45757978277102,1.43051471599172,62.4939058359127,522.446782717518,22.3019116295433,142.917844177856,76.0581006278927,618.75424199294,22.2020379547006,145.891376121809,31931.9006146683,1046553.51418351,907.668972272959,39445.3427856899,61450.8223688346,3260350.80097038,1563.47613177249,66784.9233860605,0.365164885500769,0.155018442750613,0.934006272269937,0.25164794921875,0.07806396484375,0.06268310546875,0.0622406005859375,0.0479736328125,0.0234222412109375,0.0038604736328125,0.0196380615234375,0.0377960205078125,0.0719757080078125,0.06024169921875,0.07476806640625,0.0601348876953125,0.0486907958984375,0.04901123046875,0.0478515625,1.97006805754486,0.05213715,0.1026209,0.07535505,0.2797887,0.6557052,0.5233123,0.1656088,0.1512707,0.3348319,0.1912178,88.6989288330078,0.434047457068081,70.5855428621205
C:\new project2\OS Collected Data\Normal\Normal 375.png,Normal,1,7.46449219559002,1.47435590942036,52.1290968397838,358.411864910996,25.357992768268,140.219333199177,70.41694519203,497.358065025073,26.980491871675,153.248743948975,8712.36392612842,337851.116226366,1421.48259758896,53414.9113257195,46247.5185360023,1533481.71878924,1833.07646646275,61450.2463967421,0.292563076701269,0.147875601710419,0.929097190147505,0.23309326171875,0.076507568359375,0.0655670166015625,0.0824737548828125,0.064361572265625,0.009368896484375,0.002655029296875,0.004058837890625,0.07977294921875,0.0719451904296875,0.0436859130859375,0.055267333984375,0.06884765625,0.0600128173828125,0.033355712890625,0.0490264892578125,1.73207542804104,0.1253809,0.1779115,0.1221204,0.2750089,0.5740747,0.4303837,0.1965753,0.2118533,0.3846228,0.3403434,87.2664947509766,0.329116364599518,69.1584925234071
C:\new project2\OS Collected Data\Normal\Normal 377.png,Normal,1,6.8264698368273,1.46661844586007,37.6586959729252,319.026484196908,16.7894710827541,105.139552955426,70.0837683629589,505.02315356289,19.8861178810125,124.038535175556,6747.86974312475,363196.243460559,615.808504044983,29768.2898342557,63789.0425076533,2066856.93980906,1374.38161021652,49400.4529180017,0.261230070766052,0.218646201591823,0.947148723919715,0.387359619140625,0.039154052734375,0.0618743896484375,0.0694580078125,0.0355072021484375,0.005126953125,0.0001068115234375,0.00390625,0.056182861328125,0.0685882568359375,0.0614013671875,0.0378265380859375,0.03387451171875,0.06268310546875,0.03021240234375,0.0467376708984375,1.92221214247324,0.0464286,0.1003794,0.06283353,0.2331062,0.5847696,0.4591767,0.140033,0.13405,0.5539059,0.1797018,72.1837768554688,0.604551253088558,67.8498169425349
C:\new project2\OS Collected Data\Normal\Normal 378.png,Normal,1,6.7586903738708,1.45947645195478,36.1952828002199,322.313832188362,18.2180521561297,128.627140313689,53.8399268829623,412.423102592516,18.3887941789311,123.30605059004,6672.93150463553,404656.124832218,1086.93226416087,61743.1110257683,29199.6466678267,1117271.84214022,1121.92914719596,49924.4132450823,0.193265916354287,0.271761042511543,0.946695242307503,0.44000244140625,0.061798095703125,0.0577392578125,0.0629119873046875,0.048614501953125,0.01678466796875,0.0040283203125,0.000213623046875,0.05682373046875,0.0358428955078125,0.0248565673828125,0.0278167724609375,0.0498199462890625,0.0329742431640625,0.0305328369140625,0.0492401123046875,1.87689811213704,0.04384413,0.09687364,0.05979576,0.2326598,0.6099921,0.4416482,0.1306613,0.1363964,0.5480326,0.1668159,68.7545013427734,0.676611333184323,72.3418825395303
C:\new project2\OS Collected Data\Normal\Normal 38.png,Normal,1,6.76777974789128,1.44297375746549,66.4623013763392,517.249995728755,16.5529979560871,110.653531531473,55.2968757335443,431.469795404673,21.4019170409989,158.231993853929,43130.9697029787,1464839.72262046,594.057329231821,37779.2545967247,30952.5524939454,1225965.73113622,1515.15131724408,78095.7912222479,0.315373429089773,0.262673434831772,0.940728511191037,0.443359375,0.0517730712890625,0.043731689453125,0.0459136962890625,0.0447998046875,0.024261474609375,0.00823974609375,0.007965087890625,0.0623016357421875,0.0386810302734375,0.04803466796875,0.040496826171875,0.0320892333984375,0.0229644775390625,0.0392913818359375,0.0460968017578125,2.22113282080934,0.04121214,0.08779142,0.05336271,0.2132127,0.5998911,0.4003304,0.1204167,0.1189794,0.6087286,0.1514811,67.4283294677734,0.810557616517856,73.1089004165242
C:\new project2\OS Collected Data\Normal\Normal 380.png,Normal,1,7.21047980340892,1.44268792387582,36.5470778608412,331.292122929837,18.876316683031,119.957747739739,69.7075437943759,557.505777968542,21.1500188683808,141.032305027201,5911.18079372255,361494.514491855,857.886011051635,43493.6579800561,44576.0650036935,1944640.01278128,1196.12832264136,54813.8607474532,0.250823180988081,0.180803957887402,0.938122911531851,0.3109130859375,0.0641937255859375,0.0672760009765625,0.0655364990234375,0.060760498046875,0.0236358642578125,0.0042877197265625,9.1552734375e-05,0.072906494140625,0.06451416015625,0.0526123046875,0.0293121337890625,0.0326690673828125,0.062652587890625,0.044677734375,0.0439605712890625,1.6779327560796,0.04840337,0.1032606,0.07153267,0.2471831,0.638411,0.4658751,0.1557682,0.1329272,0.4718274,0.1778064,80.6266326904297,0.412222043861611,72.418753467234
C:\new project2\OS Collected Data\Normal\Normal 381.png,Normal,1,6.46804792104225,1.45749941401113,42.2411376273981,395.397406130446,17.5995336974334,120.806344840712,74.0139690018859,563.459046955402,17.4004736392799,118.951880228106,9026.59749120857,594562.388259206,1067.45840922958,53812.6297682955,46806.745038281,1851896.24783276,1003.57761913209,46418.6725006398,0.236503943795656,0.323660603231857,0.943989656422209,0.498672485351562,0.062042236328125,0.0474090576171875,0.0626373291015625,0.0495452880859375,0.02490234375,0.0048980712890625,0.0007476806640625,0.0363922119140625,0.032379150390625,0.035491943359375,0.0346832275390625,0.030364990234375,0.024383544921875,0.0211334228515625,0.0343170166015625,2.13892552513305,0.0379487,0.08534367,0.05107272,0.1972014,0.5369101,0.409624,0.1037109,0.1102326,0.6713042,0.1419822,62.6390686035156,0.855835233890583,73.8736762015842
C:\new project2\OS Collected Data\Normal\Normal 384.png,Normal,1,5.99280999552927,1.46484653700161,25.8383823051587,187.788105156365,13.5010839790015,60.68842000835,17.6000551203694,99.535678141768,16.535351123193,93.2066114060362,2415.98285937928,126686.17540512,655.113768244203,11507.8526046195,2324.18131797329,87889.9479154392,976.901248303307,29491.2146489731,0.0962356425413303,0.257191025831101,0.961245172486887,0.404067993164062,0.068572998046875,0.0664520263671875,0.0624542236328125,0.0291595458984375,0.0089263916015625,0.000396728515625,0.0001983642578125,0.0525360107421875,0.045867919921875,0.043548583984375,0.0284271240234375,0.03924560546875,0.0479888916015625,0.0410308837890625,0.061126708984375,1.78211471909639,0.04365661,0.08056516,0.06259663,0.1655223,0.435859,0.3107327,0.1182791,0.09907999,0.7943742,0.1375587,68.7632904052734,0.580345356181165,69.3010235110626
C:\new project2\OS Collected Data\Normal\Normal 39.png,Normal,1,6.75475774480214,1.45573936240617,41.5650175320116,428.593681437414,17.05153110698,109.119789992073,71.0329862495837,529.676083910522,16.1876236828186,103.500865662419,8669.5715780254,701719.684094501,753.752476166844,36737.7248692014,62701.9773016738,2301683.08469177,767.758405885511,36392.3799666479,0.298899656982891,0.248442078516615,0.946529976951973,0.414505004882812,0.0563812255859375,0.046173095703125,0.0594329833984375,0.05316162109375,0.0261077880859375,0.001129150390625,0.007904052734375,0.0663909912109375,0.058349609375,0.0359039306640625,0.0309295654296875,0.0348663330078125,0.035797119140625,0.03472900390625,0.038238525390625,2.05482956654865,0.03654341,0.08271064,0.04920888,0.2141731,0.5830259,0.4473229,0.11565,0.1153394,0.5974241,0.1411434,69.8918762207031,0.727768059321251,73.7786291509912
C:\new project2\OS Collected Data\Normal\Normal 392.png,Normal,1,6.48836405370031,1.44892161770962,27.3664616898338,201.210245447024,19.8291891257267,107.798441510019,65.9113750438821,523.842000285544,21.5266295434044,135.989285449998,2027.4625874854,122106.450992383,685.840989876081,25313.4842946562,43067.0339887742,1659424.2390352,751.195226179574,37085.4194029726,0.19922807634083,0.168834148173518,0.954880659560597,0.289749145507812,0.0472869873046875,0.0798492431640625,0.0735626220703125,0.0197296142578125,0.0009918212890625,1.52587890625e-05,0.1328125,0.0763397216796875,0.027862548828125,0.0204620361328125,0.0420684814453125,0.054443359375,0.049163818359375,0.03564453125,0.050018310546875,1.8271785715468,0.04406477,0.0855837,0.06397584,0.2115261,0.5278972,0.3787372,0.1300047,0.120639,0.679235,0.1642103,100.277938842773,0.390938950015611,88.5459693213495
C:\new project2\OS Collected Data\Normal\Normal 393.png,Normal,1,6.84135114534077,1.40696152744115,32.1089694598747,234.396570141582,19.9896274662886,111.749104822515,76.5451971179839,606.320147160496,20.66369045934,122.793322149539,4459.20045419252,162053.752031485,505.589669756212,21808.0616065412,55308.5460007917,2135448.4212527,509.424853143526,25972.3003406764,0.214664492022299,0.141319725064741,0.951938177859992,0.231765747070312,0.05694580078125,0.0745849609375,0.07586669921875,0.0695037841796875,0.0430908203125,0.012451171875,0.110931396484375,0.0553436279296875,0.03839111328125,0.041656494140625,0.0382843017578125,0.0263671875,0.0253448486328125,0.0383453369140625,0.061126708984375,1.58550188559687,0.03534128,0.07434188,0.06088271,0.2131988,0.5508601,0.4374051,0.1503956,0.1047915,0.6285655,0.1435238,113.448257446289,0.0994172167533218,88.9521097516331
C:\new project2\OS Collected Data\Normal\Normal 394.png,Normal,1,6.70727342247975,1.46899817681407,34.5926142534497,248.903736378986,21.9223841806352,121.133761844118,75.8747482961571,614.963202236791,23.1522950880433,139.635983754303,3216.03267972998,170070.181755515,656.239236339992,24490.232574464,48197.4544604459,1935002.70648571,783.316250786675,38619.3088786001,0.213022154940408,0.138016524950646,0.947053086982342,0.251556396484375,0.031524658203125,0.07012939453125,0.063812255859375,0.0643768310546875,0.0269012451171875,0.00408935546875,0.14849853515625,0.0474853515625,0.0522613525390625,0.0434112548828125,0.0338592529296875,0.0401763916015625,0.0348052978515625,0.0305328369140625,0.05657958984375,1.61669338606155,0.04696279,0.08618769,0.0700144,0.2022874,0.504999,0.3724679,0.1290479,0.1107567,0.7045707,0.1595225,114.435821533203,0.159326016307869,90.6881383980413
C:\new project2\OS Collected Data\Normal\Normal 397.png,Normal,1,6.71214797645755,1.45639369376612,24.0548107969867,172.631506400122,17.4746838421625,109.401936068072,72.5152908208623,589.684844295464,22.4992127527867,156.479230163622,1594.13333058673,61530.3243729621,543.298540033777,28834.9637394677,49039.7636147495,1916584.21816549,978.961757636704,53637.0017874968,0.206773581675317,0.192932459670704,0.947684700595925,0.368057250976562,0.0299835205078125,0.0569915771484375,0.0608367919921875,0.045166015625,0.015594482421875,0.00201416015625,0.0664825439453125,0.06756591796875,0.0425567626953125,0.0298919677734375,0.0298004150390625,0.038360595703125,0.0404205322265625,0.0505828857421875,0.055694580078125,1.94547333076351,0.03773887,0.07876606,0.05309244,0.2019623,0.5788784,0.39589,0.1158908,0.1159568,0.6407725,0.1395312,87.182373046875,0.541468708751897,82.6509167122587
C:\new project2\OS Collected Data\Normal\Normal 398.png,Normal,1,5.75476297363003,1.47331306028805,31.6277465693544,210.797378027529,22.3911246830224,128.225052020307,87.5505059698019,696.224016660548,21.2750999201588,118.972163715656,2765.86536589827,116200.812201133,1254.6853181791,50291.8196759888,66552.2417186635,2370955.88435126,769.717129071238,26920.1638955908,0.268772962922914,0.224628183575604,0.944172261720252,0.411056518554688,0.0297088623046875,0.043853759765625,0.0588836669921875,0.0743255615234375,0.0695953369140625,0.0783233642578125,0.0193023681640625,0.0332794189453125,0.0362091064453125,0.03607177734375,0.0165557861328125,0.014007568359375,0.0196533203125,0.02685546875,0.032318115234375,1.4066972493535,0.0609836,0.09413617,0.07881942,0.1817764,0.4058382,0.2861687,0.1307319,0.1034142,0.8023902,0.1730656,91.4922790527344,0.331301445870646,92.6409883851324
C:\new project2\OS Collected Data\Normal\Normal 399.png,Normal,1,6.37281314141795,1.44707570704606,34.7092180656453,284.283722487507,19.5339162153163,121.360128781163,67.7096411183947,554.642650726404,21.2663249867052,133.450716117831,4464.65307565626,276869.140484675,853.829788919875,38919.153896218,43686.1082556758,1762650.33009065,1100.09970010752,47835.8796491434,0.208824340397924,0.20593081559809,0.951328188076701,0.357681274414062,0.04425048828125,0.050537109375,0.040130615234375,0.019989013671875,0.010040283203125,0.0008697509765625,0.164093017578125,0.0466766357421875,0.052978515625,0.035736083984375,0.044677734375,0.03375244140625,0.0206298828125,0.0352630615234375,0.042694091796875,1.85961776673614,0.0335729,0.07375312,0.04365902,0.1704957,0.4966919,0.3811183,0.102419,0.09887549,0.7302766,0.1301327,95.7304534912109,0.589891923906234,92.9732550023796
